guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
295,24,Space,6,Rest,Space_295,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V3,,,,[],,,0x8tDwgKz4rBhuBSTQ03V3,
296,24,Space,6,Rest,Space_296,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V4,,,,[],,,0x8tDwgKz4rBhuBSTQ03V4,
297,24,Space,6,Rest,Space_297,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V5,,,,[],,,0x8tDwgKz4rBhuBSTQ03V5,
298,24,Space,6,Rest,Space_298,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V7,,,,[],,,0x8tDwgKz4rBhuBSTQ03V7,
299,24,Space,6,Rest,Space_299,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V8,,,,[],,,0x8tDwgKz4rBhuBSTQ03V8,
300,24,Space,6,Rest,Space_300,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VC,,,,[],,,0x8tDwgKz4rBhuBSTQ03VC,
301,24,Space,6,Rest,Space_301,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VD,,,,[],,,0x8tDwgKz4rBhuBSTQ03VD,
302,24,Space,6,Rest,Space_302,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VE,,,,[],,,0x8tDwgKz4rBhuBSTQ03VE,
303,24,Space,6,Rest,Space_303,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VF,,,,[],,,0x8tDwgKz4rBhuBSTQ03VF,
304,24,Space,6,Rest,Space_304,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VI,,,,[],,,0x8tDwgKz4rBhuBSTQ03VI,
305,24,Space,6,Rest,Space_305,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VJ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VJ,
306,24,Space,6,Rest,Space_306,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VK,,,,[],,,0x8tDwgKz4rBhuBSTQ03VK,
307,24,Space,6,Rest,Space_307,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VL,,,,[],,,0x8tDwgKz4rBhuBSTQ03VL,
308,24,Space,6,Rest,Space_308,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VM,,,,[],,,0x8tDwgKz4rBhuBSTQ03VM,
309,24,Space,6,Rest,Space_309,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VN,,,,[],,,0x8tDwgKz4rBhuBSTQ03VN,
310,24,Space,6,Rest,Space_310,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VO,,,,[],,,0x8tDwgKz4rBhuBSTQ03VO,
311,24,Space,6,Rest,Space_311,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VQ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VQ,
312,24,Space,6,Rest,Space_312,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VR,,,,[],,,0x8tDwgKz4rBhuBSTQ03VR,
313,24,Space,6,Rest,Space_313,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VS,,,,[],,,0x8tDwgKz4rBhuBSTQ03VS,
314,24,Space,6,Rest,Space_314,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VT,,,,[],,,0x8tDwgKz4rBhuBSTQ03VT,
315,24,Space,6,Rest,Space_315,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VU,,,,[],,,0x8tDwgKz4rBhuBSTQ03VU,
316,24,Space,6,Rest,Space_316,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VV,,,,[],,,0x8tDwgKz4rBhuBSTQ03VV,
317,24,Space,6,Rest,Space_317,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VX,,,,[],,,0x8tDwgKz4rBhuBSTQ03VX,
318,24,Space,6,Rest,Space_318,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VY,,,,[],,,0x8tDwgKz4rBhuBSTQ03VY,
319,24,Space,6,Rest,Space_319,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VZ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VZ,
320,24,Space,6,Rest,Space_320,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Va,,,,[],,,0x8tDwgKz4rBhuBSTQ03Va,
321,24,Space,6,Rest,Space_321,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vd,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vd,
322,24,Space,6,Rest,Space_322,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vf,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vf,
323,24,Space,6,Rest,Space_323,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vg,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vg,
324,24,Space,6,Rest,Space_324,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vh,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vh,
325,24,Space,6,Rest,Space_325,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vi,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vi,
326,24,Space,6,Rest,Space_326,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vj,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vj,
327,24,Space,6,Rest,Space_327,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vl,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vl,
328,24,Space,6,Rest,Space_328,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vm,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vm,
329,24,Space,6,Rest,Space_329,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vn,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vn,
330,24,Space,6,Rest,Space_330,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vo,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vo,
331,24,Space,6,Rest,Space_331,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vp,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vp,
332,24,Space,6,Rest,Space_332,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vr,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vr,
333,24,Space,6,Rest,Space_333,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vs,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vs,
334,24,Space,6,Rest,Space_334,occ_brep,,space,0x8tDwgKz4rBhuBSTQ0377,,,,[],,,0x8tDwgKz4rBhuBSTQ0377,
335,24,Space,6,Rest,Space_335,occ_brep,,space,34s_9XZVj4dvcc98NZ_yKB,,,,[],,,34s_9XZVj4dvcc98NZ_yKB,
336,24,Space,6,Rest,Space_336,occ_brep,,space,34s_9XZVj4dvcc98NZ_zWR,,,,[],,,34s_9XZVj4dvcc98NZ_zWR,
337,24,Space,6,Rest,Space_337,occ_brep,,space,34s_9XZVj4dvcc98NZ_zXW,,,,[],,,34s_9XZVj4dvcc98NZ_zXW,
338,24,Space,6,Rest,Space_338,occ_brep,,space,34s_9XZVj4dvcc98NZ_z89,,,,[],,,34s_9XZVj4dvcc98NZ_z89,
339,24,Space,6,Rest,Space_339,occ_brep,,space,3ieRYLDdzA7A223TPufEMy,,,,[],,,3ieRYLDdzA7A223TPufEMy,
340,24,Space,6,Rest,Space_340,occ_brep,,space,3ieRYLDdzA7A223TPufELQ,,,,[],,,3ieRYLDdzA7A223TPufELQ,
341,24,Space,6,Rest,Space_341,occ_brep,,space,3ieRYLDdzA7A223TPufELI,,,,[],,,3ieRYLDdzA7A223TPufELI,
342,1,Wall,1,ARC,Wall_342,,,face,,,73.0,,[340],,,"['26kn7MqLL9oOOTivXpgF_M', '3ieRYLDdzA7A223TPufELQ', '0']",
343,1,Wall,1,ARC,Wall_343,,,face,,,89.0,,[306],,,"['26kn7MqLL9oOOTivXpgFkA', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
344,1,Wall,1,ARC,Wall_344,,,face,,,115.0,,[321],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
345,1,Wall,1,ARC,Wall_345,,,face,,,73.0,,[306],,,"['26kn7MqLL9oOOTivXpgF_M', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
346,1,Wall,1,ARC,Wall_346,,,rewritten,,,228.0,,[333],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
347,1,Wall,1,ARC,Wall_347,,,rewritten,,,228.0,,[333],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Vs', '1']",
348,1,Wall,1,ARC,Wall_348,,,face,,,228.0,,[289],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Sz', '0']",
349,1,Wall,1,ARC,Wall_349,,,face,,,258.0,,[4],,,"['26kn7MqLL9oOOTivXpgDH8', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
350,1,Wall,1,ARC,Wall_350,,,face,,,261.0,,[308],,,"['39AcnEtunBZuCxNSP5Zgu2', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
351,1,Wall,1,ARC,Wall_351,,,face,,,31.0,,[332],,,"['3P6tvjgV9AA81fRmsqfbI8', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
352,1,Wall,1,ARC,Wall_352,,,face,,,228.0,,[288],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
353,1,Wall,1,ARC,Wall_353,,,face,,,102.0,,[310],,,"['26kn7MqLL9oOOTivXpgCVG', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
354,1,Wall,1,ARC,Wall_354,,,face,,,228.0,,[295],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
355,1,Wall,1,ARC,Wall_355,,,face,,,258.0,,[339],,,"['26kn7MqLL9oOOTivXpgDH8', '3ieRYLDdzA7A223TPufEMy', '0']",
356,1,Wall,1,ARC,Wall_356,,,rewritten,,,111.0,,[324],,,"['2VuhFQabH3JOql_RiqfUMx', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
357,1,Wall,1,ARC,Wall_357,,,face,,,228.0,,[303],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
358,1,Wall,1,ARC,Wall_358,,,rewritten,,,115.0,,[7],,,"['26kn7MqLL9oOOTivXpg2LS', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
359,1,Wall,1,ARC,Wall_359,,,rewritten,,,115.0,,[7],,,"['26kn7MqLL9oOOTivXpg2LS', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
360,1,Wall,1,ARC,Wall_360,,,face,,,258.0,,[320],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
361,1,Wall,1,ARC,Wall_361,,,face,,,228.0,,[293],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
362,1,Wall,1,ARC,Wall_362,,,rewritten,,,60.0,,[332],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
363,1,Wall,1,ARC,Wall_363,,,rewritten,,,60.0,,[332],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
364,1,Wall,1,ARC,Wall_364,,,face,,,247.0,,[326],,,"['26kn7MqLL9oOOTivXpgF_N', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
365,1,Wall,1,ARC,Wall_365,,,face,,,60.0,,[290],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
366,1,Wall,1,ARC,Wall_366,,,rewritten,,,115.0,,[317],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '1']",
367,1,Wall,1,ARC,Wall_367,,,rewritten,,,115.0,,[317],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
368,1,Wall,1,ARC,Wall_368,,,face,,,108.0,,[2],,,"['26kn7MqLL9oOOTivXpgC1F', '3ieRYLDdzA7A223TPufEJF', '0']",
369,1,Wall,1,ARC,Wall_369,,,face,,,35.0,,[333],,,"['0fo82U50nDWhMj5k9OCN$R', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
370,1,Wall,1,ARC,Wall_370,,,face,,,258.0,,[318],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
371,1,Wall,1,ARC,Wall_371,,,rewritten,,,108.0,,[3],,,"['26kn7MqLL9oOOTivXpgC1F', '3ieRYLDdzA7A223TPufEIC', '0']",
372,1,Wall,1,ARC,Wall_372,,,rewritten,,,108.0,,[3],,,"['26kn7MqLL9oOOTivXpgC1F', '3ieRYLDdzA7A223TPufEIC', '1']",
373,3,Ceiling,1,ARC,Ceiling_373,,,face,,,27.0,,[119],,,"['08Kju84ofEuAMc6WrE1A36', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
374,1,Wall,1,ARC,Wall_374,,,face,,,258.0,,[310],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
375,1,Wall,1,ARC,Wall_375,,,face,,,228.0,,[297],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
376,1,Wall,1,ARC,Wall_376,,,rewritten,,,228.0,,[332],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
377,1,Wall,1,ARC,Wall_377,,,rewritten,,,228.0,,[332],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
378,1,Wall,1,ARC,Wall_378,,,face,,,68.0,,[8],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
379,1,Wall,1,ARC,Wall_379,,,face,,,261.0,,[311],,,"['39AcnEtunBZuCxNSP5Zgu2', '0x8tDwgKz4rBhuBSTQ03VQ', '0']",
380,1,Wall,1,ARC,Wall_380,,,face,,,228.0,,[307],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
381,1,Wall,1,ARC,Wall_381,,,face,,,258.0,,[308],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
382,1,Wall,1,ARC,Wall_382,,,face,,,68.0,,[298],,,"['26kn7MqLL9oOOTivXpgEc8', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
383,1,Wall,1,ARC,Wall_383,,,face,,,228.0,,[305],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
384,1,Wall,1,ARC,Wall_384,,,face,,,258.0,,[314],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
385,1,Wall,1,ARC,Wall_385,,,face,,,258.0,,[322],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vf', '0']",
386,1,Wall,1,ARC,Wall_386,,,face,,,261.0,,[290],,,"['39AcnEtunBZuCxNSP5Zgu2', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
387,1,Wall,1,ARC,Wall_387,,,face,,,258.0,,[323],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
388,1,Wall,1,ARC,Wall_388,,,face,,,228.0,,[336],,,"['2phb4LYfH6ERu7VkkEK4h0', '34s_9XZVj4dvcc98NZ_zWR', '0']",
389,1,Wall,1,ARC,Wall_389,,,face,,,228.0,,[294],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
390,1,Wall,1,ARC,Wall_390,,,rewritten,,,68.0,,[7],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
391,1,Wall,1,ARC,Wall_391,,,rewritten,,,68.0,,[7],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
392,1,Wall,1,ARC,Wall_392,,,face,,,228.0,,[302],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VE', '0']",
393,1,Wall,1,ARC,Wall_393,,,rewritten,,,68.0,,[338],,,"['26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '0']",
394,1,Wall,1,ARC,Wall_394,,,rewritten,,,68.0,,[338],,,"['26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '1']",
395,1,Wall,1,ARC,Wall_395,,,face,,,111.0,,[321],,,"['2VuhFQabH3JOql_RiqfUMx', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
396,1,Wall,1,ARC,Wall_396,,,face,,,258.0,,[330],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
397,1,Wall,1,ARC,Wall_397,,,face,,,247.0,,[325],,,"['26kn7MqLL9oOOTivXpgF_N', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
398,1,Wall,1,ARC,Wall_398,,,face,,,228.0,,[301],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
399,1,Wall,1,ARC,Wall_399,,,face,,,228.0,,[317],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
400,1,Wall,1,ARC,Wall_400,,,face,,,258.0,,[319],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
401,1,Wall,1,ARC,Wall_401,,,face,,,247.0,,[340],,,"['26kn7MqLL9oOOTivXpgF_N', '3ieRYLDdzA7A223TPufELQ', '0']",
402,1,Wall,1,ARC,Wall_402,,,face,,,258.0,,[312],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
403,1,Wall,1,ARC,Wall_403,,,face,,,228.0,,[291],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
404,1,Wall,1,ARC,Wall_404,,,face,,,228.0,,[292],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
405,1,Wall,1,ARC,Wall_405,,,face,,,115.0,,[299],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
406,1,Wall,1,ARC,Wall_406,,,face,,,261.0,,[3],,,"['39AcnEtunBZuCxNSP5Zgu2', '3ieRYLDdzA7A223TPufEIC', '0']",
407,1,Wall,1,ARC,Wall_407,,,face,,,258.0,,[309],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
408,1,Wall,1,ARC,Wall_408,,,face,,,228.0,,[298],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
409,1,Wall,1,ARC,Wall_409,,,face,,,228.0,,[340],,,"['2phb4LYfH6ERu7VkkEK4h0', '3ieRYLDdzA7A223TPufELQ', '0']",
410,1,Wall,1,ARC,Wall_410,,,face,,,258.0,,[341],,,"['26kn7MqLL9oOOTivXpgDH8', '3ieRYLDdzA7A223TPufELI', '0']",
411,1,Wall,1,ARC,Wall_411,,,face,,,258.0,,[315],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
412,1,Wall,1,ARC,Wall_412,,,face,,,228.0,,[296],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
413,1,Wall,1,ARC,Wall_413,,,face,,,261.0,,[334],,,"['39AcnEtunBZuCxNSP5Zgu2', '0x8tDwgKz4rBhuBSTQ0377', '0']",
414,1,Wall,1,ARC,Wall_414,,,face,,,228.0,,[306],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
415,1,Wall,1,ARC,Wall_415,,,face,,,258.0,,[325],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
416,1,Wall,1,ARC,Wall_416,,,face,,,228.0,,[338],,,"['2phb4LYfH6ERu7VkkEK4h0', '34s_9XZVj4dvcc98NZ_z89', '0']",
417,1,Wall,1,ARC,Wall_417,,,face,,,228.0,,[337],,,"['2phb4LYfH6ERu7VkkEK4h0', '34s_9XZVj4dvcc98NZ_zXW', '0']",
418,1,Wall,1,ARC,Wall_418,,,face,,,108.0,,[8],,,"['26kn7MqLL9oOOTivXpgC1F', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
419,1,Wall,1,ARC,Wall_419,,,face,,,228.0,,[304],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
420,1,Wall,1,ARC,Wall_420,,,face,,,258.0,,[331],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
421,1,Wall,1,ARC,Wall_421,,,face,,,31.0,,[288],,,"['3P6tvjgV9AA81fRmsqfbI8', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
422,1,Wall,1,ARC,Wall_422,,,face,,,35.0,,[334],,,"['0fo82U50nDWhMj5k9OCN$R', '0x8tDwgKz4rBhuBSTQ0377', '0']",
423,1,Wall,1,ARC,Wall_423,,,rewritten,,,60.0,,[333],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
424,1,Wall,1,ARC,Wall_424,,,face,,,258.0,,[335],,,"['26kn7MqLL9oOOTivXpgDH8', '34s_9XZVj4dvcc98NZ_yKB', '0']",
425,1,Wall,1,ARC,Wall_425,,,face,,,258.0,,[313],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
426,1,Wall,1,ARC,Wall_426,,,face,,,247.0,,[324],,,"['26kn7MqLL9oOOTivXpgF_N', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
427,1,Wall,1,ARC,Wall_427,,,rewritten,,,102.0,,[331],,,"['26kn7MqLL9oOOTivXpgCVG', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
428,1,Wall,1,ARC,Wall_428,,,face,,,228.0,,[300],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
429,1,Wall,1,ARC,Wall_429,,,face,,,228.0,,[299],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
430,1,Wall,1,ARC,Wall_430,,,face,,,89.0,,[307],,,"['26kn7MqLL9oOOTivXpgFkA', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
431,2,Floor,1,ARC,Floor_431,,,face,,,13.0,,[290],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
432,1,Wall,1,ARC,Wall_432,,,face,,,80.0,,[0],,,"['26kn7MqLL9oOOTivXpg2j8', '3ieRYLDdzA7A223TPufEJK', '0']",
433,2,Floor,1,ARC,Floor_433,,,face,,,13.0,,[298],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
434,2,Floor,1,ARC,Floor_434,,,face,,,13.0,,[340],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufELQ', '0']",
435,2,Floor,1,ARC,Floor_435,,,face,,,13.0,,[321],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
436,1,Wall,1,ARC,Wall_436,,,face,,,37.0,,[291],,,"['26kn7MqLL9oOOTivXpg94S', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
437,1,Wall,1,ARC,Wall_437,,,face,,,59.0,,[309],,,"['26kn7MqLL9oOOTivXpgCSM', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
438,1,Wall,1,ARC,Wall_438,,,face,,,243.0,,[319],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
439,2,Floor,1,ARC,Floor_439,,,face,,,13.0,,[307],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
440,1,Wall,1,ARC,Wall_440,,,face,,,80.0,,[327],,,"['26kn7MqLL9oOOTivXpg2j8', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
441,3,Ceiling,1,ARC,Ceiling_441,,,face,,,193.0,,[0],,,"['1T7BPQ_hn69uk5$Jp8cv9q', '3ieRYLDdzA7A223TPufEJK', '0']",
442,3,Ceiling,1,ARC,Ceiling_442,,,face,,,181.0,,[304],,,"['1T7BPQ_hn69uk5$Jp8cvL3', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
443,3,Ceiling,1,ARC,Ceiling_443,,,face,,,201.0,,[310],,,"['1T7BPQ_hn69uk5$Jp8cv8Y', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
444,2,Floor,1,ARC,Floor_444,,,face,,,13.0,,[306],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
445,1,Wall,1,ARC,Wall_445,,,face,,,223.0,,[291],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
